,Run1,Run2,Run3,Run4
1,-0.1660834203637087,0.01067423354107433,0.13839149476089752,0.07103984079482117
2,0.28833131518879185,-0.06506292114689671,-0.07628987683042965,0.0025604290504226412
3,0.019985085747643794,-0.03277236795501004,0.1761050540700584,0.05116750031915629
4,0.3882027019492895,-0.2752587718712647,-0.2790647713615151,0.0882520377555629
5,0.4149796321276007,-0.2084141878223278,-0.16400752196621227,0.10709254215117525
6,0.02768662416819012,0.1091763175266447,0.11045395400540414,0.07299571352782852
7,0.1570488272362791,-0.11758083451923973,0.06461689736894272,0.057502241105222396
8,0.0025731344619259744,-0.049716679840148714,0.17586706178874856,0.057595803321248695
9,0.14893406552517519,0.08994669441738523,0.0762616224634165,-0.00616113763195969
10,0.12638502387330597,0.06304916538343797,-0.1059847071812019,0.0664995610356307
11,0.1909183369467211,0.017792254811160646,0.1484229009862874,0.026424714242181402
12,0.03809028476873877,-0.015187585319758057,0.17509807036097413,0.042741874609298236
13,-0.22841406801683206,0.13636479221380782,0.18966276120025682,0.09207385076016195
14,-0.23495728639352365,-0.023270962586789068,0.08094855035351145,-0.025017008979379085
15,0.10537724527526038,0.049647397123028014,0.15233665022591403,-0.014972994232305581
16,-0.03364085727624477,-0.10253140902204905,-0.07707606418721191,0.02809318938074057
17,-0.03815066783842447,-0.07457087612989355,0.17174978974946065,0.06768783153464497
18,0.13133997417039645,-0.09361980587972152,0.02182415183333042,0.05401257289276007
19,-0.04923837300088074,0.05536485005709224,-0.2277476077077587,-0.03683344976118974
20,-0.01859625745063198,-0.08711912810371913,-0.09534765281171254,0.035087444734356765
21,0.06267055604603566,0.11517150850762548,0.13117635847125975,0.0735952158012676
22,0.12848300056334505,0.11358908893593522,0.16383269920841315,0.059468556781405724
23,-0.1640882824292209,0.08017869085452922,-0.10208677917611197,-0.07349211179731441
24,0.4216758881697018,-0.13699695087165864,-0.1024727139495738,0.1088587967882475
25,0.15116365772232854,0.09162265014173698,0.05815903119728283,0.008190275367526922
26,0.05797297932283385,0.21642095235266368,0.14144599190608886,0.13803118980553108
27,0.12655471291518516,-0.0853847883368104,0.014313119008443564,0.052772430086526434
28,-0.13473953032866248,0.07640162227841252,-0.13011506056890276,-0.09332681198592319
29,0.07536051259486598,-0.02030642015972628,-0.0612225310194674,0.033236540166572404
30,0.17910639498230552,-0.05169452616526016,0.10823679470482972,0.051516001628961305
31,-0.4897226036962614,0.08487094828728914,0.16645720540213915,0.06421484105961284
32,-0.06373866928577243,0.12676590388645437,0.16440603871269488,0.06939285887692748
33,-0.33544960918819555,0.07869689444530081,0.02079920035355265,0.010899366612743933
34,0.1382781582424446,0.07581833352947243,-0.06191941590603989,0.059212014611503605
35,0.40805166341256793,-0.25109695930828835,-0.2012307918736589,0.10288812962182803
36,-0.04536371561876429,-0.06812895697135524,0.17059464628254695,0.06888414232132511
37,0.13763439158191026,0.11102194400224974,0.16721894774266044,0.05472023494419531
38,-0.11077614035633765,-0.01962675502996447,0.1557194298304374,0.07362559976153626
39,-0.2863138312998963,0.13383197402815483,0.1921044372955798,0.0936972171819086
40,0.1367289582201785,0.07413771326139518,-0.06829499691991892,0.06054024905709632
41,-0.42268901662095715,0.11866024444482903,0.18782234405286147,0.08762376701807639
42,-0.3607387483435076,0.07586892765101183,0.03441492189398687,0.019425413000327296
43,0.14324000511561508,0.08503363123796248,0.09924952169264856,-0.028955062186906133
44,-0.014879556449127307,0.11781132970016728,0.15025714045901495,0.05609843253375146
45,-0.2229079655643833,0.014152322227920067,-0.063604910877606,0.006928150058916671
46,-0.10227804910401872,0.13161615672290594,0.17315467313972022,0.07750020532840551
47,0.3262819818899203,-0.12211513343220659,-0.14187771045736497,0.03616649053116561
48,0.11903744755758705,0.11540538656972377,0.15992761421322044,0.06338102825516856
49,0.1468199125295797,0.08817287281488007,0.0866460685712589,-0.015726815884821832
50,-0.19965393307790258,0.025463825957334763,0.12627551143363114,0.06725171175106226
51,0.022622138765967748,-0.04480251637739485,-0.1536403699095672,0.05226051109058716
52,0.42172768284218165,-0.08468357589395836,-0.0581393069219196,0.10492966192725106
53,-0.1361661375140102,0.1344555912223342,0.1792939258311428,0.0830966343688111
54,-0.16357858532434477,0.1358644145175134,0.183292222828225,0.08666896014950964
55,0.3800596212900089,-0.24723785591801217,-0.2830739010656984,0.08176278369763423
56,0.04980987843605966,-0.0038273343386059366,0.17362087916971447,0.03614217994424784
57,0.14198833992403337,0.0798774796206061,-0.045393589400500645,0.0552816519165944
58,0.34493836012580203,0.12051406902708806,0.10400095337862325,0.006660501805178853
59,0.1418192999994119,0.08376141766648537,0.10328213744391945,-0.033626976326111446
60,0.146506670372343,0.08492672380189958,-0.021377563347744655,0.048175673908197325
61,0.11161030974733244,0.047438503018106815,-0.15145944524624966,0.07002785846219695
62,-0.45184375318333636,0.07383927224550035,0.15847590800844458,0.055731753088867464
63,0.030005369186559605,0.01629683991221853,-0.1237355164038334,0.010196759795542576
64,0.1377596479656944,0.07525504597105126,-0.0640823624702076,0.05967389889163144
65,-0.1875362504299165,0.020402220946674987,0.13077175630920834,0.06878959655008998
66,-0.37134328268277805,0.07452318800005742,0.039847489793622515,0.022759948948957387
67,0.14248825789926656,-0.11505555142636048,0.03979384253832574,0.056288984896168515
68,-0.19723044607607676,-0.048172108612059006,0.059953293014585185,-0.046654789219207515
69,-0.08920891610678261,-0.03386366060671797,0.1614024711680706,0.07314298916071671
70,-0.22482310189057841,-0.02965964800366372,0.07559033860271569,-0.03054473475947539
71,-0.3351742623225533,0.02989743222131125,0.12455083551640911,0.02015891153598659
72,-0.25914566879739986,-0.003624364325771623,-0.09076038814013021,-0.007412378312508849
73,-0.35431908033693915,-0.05306653095849079,-0.16343549921386646,-0.04834256567012396
74,0.1507869712354193,0.05540460400996494,0.06735896282832243,-0.023428879155311222
75,-0.20584735341032712,-0.04220818001479998,0.06500786582016005,-0.04145062640527897
76,-0.16393625500017883,0.009643607499652873,0.13912886130577284,0.071229975614445
77,0.08352482954368412,0.028718372686158844,0.16439558631950035,0.010249073592747848
78,-0.26971983771811736,0.13482230654325633,0.19169284448136636,0.09351624259616997
79,0.2099902441358772,0.015002460145364438,0.018007678367652602,-0.06853650890732155
80,0.12516929370235452,0.06175678178734323,-0.11001551832984191,0.06696215071739786
81,0.14750549512403488,0.08607078417114167,-0.015044990971912142,0.04599457786970618
82,0.10592489013710171,0.11681654038138323,0.15396025521987333,0.06749548763520785
83,-0.0458717970018796,-0.11505064510284768,-0.06318399707780564,0.02217447243477011
84,0.14556558536840392,-0.12163345517129542,0.04489247501560012,0.056737417943239166
85,-0.5342248096468238,-0.1545834158568531,-0.3047764403066142,-0.13526889611518067
86,0.07903535809766637,0.024399176315846205,0.16615943135196787,0.01444022464914596
87,0.15118223184493118,0.09054977761669214,0.01809445586960834,0.032105975723860425
88,0.13614280233814924,0.07350358833159731,-0.0706428060306763,0.06100437116380775
89,0.0005700237520294138,0.11425044031459208,0.14498823788846593,0.051110499974008405
90,-0.5135689276327078,0.09111880143306905,0.1708281898721964,0.06889457245079456
91,0.17866705531862337,0.0790220708028615,0.1723219541276828,0.00912677945604301
92,0.14140703499736595,0.08339024571668574,0.10437900617563578,-0.03493897001300006
93,0.1430174289458801,0.08483508504915527,0.09990944153756764,-0.02970377262882451
94,-0.023780173944881966,-0.07541146766171636,0.17369778389883272,0.06481387103562852
95,0.17807205355905786,-0.055444246682165854,0.10586657417196932,0.05221909474710351
96,0.07832155446206812,-0.02323296323135171,-0.05702893400585651,0.03459452987873313
97,-0.12504103342499207,0.20201246769186554,0.10129265409546662,0.1594678900936728
98,0.42205206729510536,-0.09330577340043433,-0.0653954256209488,0.10593553576756065
99,-0.18903469618670954,0.1365144788789472,0.18628782059629145,0.0892787151428216
100,0.062185299698558794,-0.00818283243884288,-0.07969400158724227,0.026949601031189374
101,0.1812781940378052,0.07413720621393427,0.1712453005057153,0.002846680056981299
102,-0.35553245724584137,0.07649568677591922,0.0316890333801787,0.017737241027704798
103,0.14866452488995563,0.08742096071152261,-0.0068661359638362285,0.04296846619212502
104,0.1099990195346443,0.04574608628792376,-0.15605008981585122,0.07019282605705612
105,-0.27594277914441534,0.13447494967551066,0.19187338493092554,0.09360994336775619
106,0.22567878005869701,0.0018591667023848402,0.002273962606125224,-0.05416649004116536
107,0.17491410056778633,-0.06627398622453473,0.09893434914222965,0.053969932200303994
108,-0.49264260315182895,0.10666164476574025,0.1810307636546966,0.07997562633309485
109,0.40296604780470346,0.022615393208351264,0.029911113343487727,0.07656559276712116
110,0.09017314876389548,0.025026271432864178,-0.2087058697799229,0.0699397806504436
111,0.18876962676873532,-0.005827883210447915,0.135710939446132,0.03801449106796273
112,-0.1264897246946024,0.07506259542668836,-0.13847401364512812,-0.08768782194779501
113,-0.3874192872664679,0.12369445341435537,0.1901400147887422,0.09038831122283497
114,-0.047218800086442414,0.05464663518107571,-0.22515488392314964,-0.03555931265160783
115,-0.5018382282901612,0.1111581056144999,-0.033223124798333004,0.1294043801454876
116,-0.1534758220565724,0.004466245397926727,0.14265172592850917,0.07205993297195867
117,-0.15833294350877658,0.07955370529387551,-0.10738276167117533,-0.07734232029373533
118,0.06361036663997233,0.009522313509860325,0.17086434978195086,0.0269588290967242
119,0.1513648299181316,0.09174262418058454,0.055378218091856724,0.010169273910509702
120,-0.1926262547994142,0.02256494319835234,0.12889935942856035,0.06816615581410623
121,0.09047850267802726,0.11717538085443824,0.146289531154002,0.07079616301502689
122,0.18743257834641724,-0.014477907855930283,0.13077614211705946,0.04135664840375597
123,0.09765253919599992,0.04226997317707948,0.15736580772843922,-0.004993258903283504
124,-0.51752150066784,0.09210499250958648,0.17150636748708337,0.06962341861227017
125,-0.3797809997901158,0.07255764890293825,0.04695296616190525,0.027057750963068727
126,-0.05967223197791682,0.05888866102955781,-0.21540546950991413,-0.043466960526798104
127,0.14134180041495803,0.10970910724715566,0.16845655734141296,0.0524729773901651
128,0.11984973958026046,0.06338008364180858,0.139639858589776,-0.03821589714518936
129,0.13301626435317004,0.07570645091529116,0.12195177522964329,-0.05880891318110315
130,0.13204876986497815,0.07480917860008063,0.12356317533094341,-0.06131391583404522
131,0.06336603495878279,0.1152556433715981,0.13157107579036875,0.07356556089450894
132,0.09077119943579248,0.02564899540295329,-0.20720169740150673,0.06999761167640628
133,0.18767661423308013,-0.013016503921287281,0.13161908389785815,0.04082175169088664
134,-0.03387810344583819,-0.10277433417514459,-0.07679872832250645,0.0279802840444745
135,0.37525522985415094,-0.23238879795877665,-0.26645906080720394,0.07785717006462889
136,-0.2471021753796343,0.04260051469243464,0.10747979784631134,0.059577849390784365
137,0.15172006554133866,0.09135973888092686,0.02862611747716315,0.026685600785812724
138,0.13415106727399184,0.07675654704772228,0.11997573909499337,-0.05581946274328331
139,0.06674521344498885,0.09435950503018731,0.11736461217420313,0.024758910174178084
140,0.11450523491826914,0.07443796881658216,0.09136216394625052,-0.00024322146992616922
141,-0.07046173396166822,0.06221861611831869,-0.20173874535922742,-0.050412063436349186
142,0.15010543821540878,0.09087305683435964,0.06843504420382907,0.0003747129658666637
143,-0.3227963464678112,0.07990073564219813,0.013620989353039903,0.006315581019148198
144,0.07821355044318778,0.012595997992679742,-0.23795091324550022,0.0682855717589117
145,-0.18846468944623496,0.020800730119567845,0.1304320060238915,0.06867835344298712
146,0.14924864728714127,0.0881145549384783,-0.0022616835554174486,0.04115571271759677
147,-0.05915335426113977,-0.0564919767697134,0.16808530034689007,0.07075338853479529
148,0.09313837397774627,-0.0391537792752068,-0.035777246663900364,0.041042207643331
149,-0.34627940178289407,0.06709633149129601,0.06316901419773302,0.03656418823205421
150,0.13514971859370917,-0.10056384628144777,0.027885181455446606,0.05489431235007469
151,-0.008924791425783951,0.1164829881144378,0.14827444143834612,0.05422337601677185
152,0.18840848026878554,-0.008339801905940192,0.1342916822564897,0.03902951554610112
153,-0.02316496160337156,0.09575582906018631,0.07801726325038594,0.06654229375050491
154,0.13878730220521973,0.06211843298339659,0.07575412330075793,-0.015310299527559579
155,-0.414636490849702,0.13708082217236495,0.0020564581190569697,0.14229930418700576
156,-0.233123091551807,0.03796873430284187,0.11320233772760169,0.06209550448378387
157,-0.46954468594649157,0.11090541488331596,0.1835805655264977,0.0828040878080536
158,-0.21306805040080512,0.030726562540561275,0.12114721379419535,0.06533966265750735
159,0.025210305110551445,-0.04214000437074361,-0.15778878626369952,0.05322088584760998
160,0.1464811226458096,0.21021174329001724,0.14969944225665444,0.11168526842594062
161,-0.42232934981614534,0.06422885200358053,0.15130556631309844,0.04816001584129381
162,0.021210973966859115,0.10888992941075415,0.13729160171342158,0.043798158925291375
163,-0.9215609025519527,-0.0394711678947246,-0.22494102787126735,0.035983804523873175
164,-0.10038333940536592,0.06836446203363966,0.02531217088426807,0.04842525292971267
165,-0.6789150721885036,-0.2416082742717367,-0.421097180191079,-0.2115604642857689
166,-0.6982891039959438,-0.2535421455973359,-0.43681089253038996,-0.22210949485415687
167,-0.3530573414610032,0.06830343379315806,0.05993356718693654,0.03470380576831644
168,0.05634062053503719,-0.0032340033628983633,-0.08779828197377704,0.02404374259356956
169,-0.37357993046185456,0.07422770684055102,0.040973124967003116,0.02344571805691764
